Transcript_ID	X1after	X1before	X2after	X2before	X3after	X3before	X4after	X4before	X5after	X5before	X6after	X6before	X7after	X7before
ENST00000534548.6	1.8603073298	2.0362008724	1.6961852692	2.1346875219	1.6643189919	1.5919330869	1.5593351762	2.0107332995	1.8299063737	1.8551166425	1.7329073613	1.7940040546	1.6921995271	1.8325457511
ENST00000265909.8	2.8992375142	3.1980744852	2.7979696137	2.8660434865	2.7093193129	3.0788488979	2.89964936	3.0067073429	2.7313700846	2.8908007564	2.8475860807	3.0064685876	2.6117082736	2.4759694301
ENST00000638708.1	2.9081288582	2.8334609047	3.3726317729	3.1378067857	3.0743684218	3.3049563395	3.5195922244	3.1831514082	3.0592583563	3.5296085862	2.4101484067	2.1197379676	2.9300730719	2.3463867881
ENST00000361357.7	5.2388632715	5.390481972	5.873114316	5.5263223881	6.1537202308	6.1238710161	5.862498505	5.3799847781	5.6404387289	5.7807851442	5.022532049	5.3325969528	5.7149433385	5.291828225
ENST00000577395.5	4.2753497959	4.1403369468	3.899977979	3.569211567	4.1739589027	4.1138088306	4.6636634118	2.8168945637	4.1086164518	4.1076209214	3.4152719182	3.27775122	4.3080550143	2.9644707189
ENST00000341165.10	4.9382622644	5.0200887752	5.3236799054	5.3400031698	5.4565039137	5.2343671921	5.2795270114	5.1202109157	5.2923032251	5.1693518171	4.845093569	4.7239844267	5.0575585786	4.8774988728
ENST00000590996.5	4.7716109545	4.352617299	4.478467097	3.318582938	4.4191275974	4.6989129831	4.8568612283	4.318468696	4.3349329077	4.3426756287	4.1357564775	4.0611886333	4.5821946819	4.2058851099
ENST00000303545.3	3.4345214809	3.5022160167	3.1659794507	3.341772315	3.5980435647	3.5095058345	3.3684750318	3.7983097825	3.2212553358	3.2664492479	3.2374398174	3.2704033552	3.2989632433	3.1799568474
ENST00000534472.5	2.7413332275	1.8195006086	2.0646207704	2.3188085032	2.228864856	2.4018324953	2.3175037856	2.5515135567	2.5633436427	1.8784193125	2.8185642835	2.4005324648	2.5088494828	1.9413467401
ENST00000531491.5	4.4259493404	4.3319344704	4.3836904702	4.4492179921	4.0552737576	4.2238935886	4.2743958592	4.8496940802	4.3671333928	4.1081062237	4.7229086016	4.8027464025	4.0907941636	4.2688460629
ENST00000525946.5	2.6177521927	1.9277447827	1.9427546999	2.2568506452	1.8714967293	1.6551273919	2.1776818405	2.4554732087	1.9039676218	1.7349241798	2.1030980947	2.1869156848	1.9099113198	2.6546692495
ENST00000305921.7	1.6664702964	1.2952469448	2.0132121114	1.8210774943	2.3129061834	1.7372930488	1.9866038885	1.3805299838	1.5926842625	1.5903816524	1.5681342819	1.391201307	2.3130774792	1.443574827
ENST00000629650.2	2.5062972655	2.3256224309	2.6984696498	2.0755839717	2.6604837226	2.8827897567	3.0775779935	2.0241849079	2.8120422411	2.556223389	2.9241207941	2.6479131095	2.7303291045	2.5105568954
ENST00000377291.2	3.3896218754	2.904173849	3.8381853522	2.7134406816	4.6353190797	3.9707432398	3.4976379111	2.8016139543	3.7503599608	3.6208092486	3.4331330546	3.2014911528	3.6731154075	3.3123224637
ENST00000624694.2	3.0616984455	2.7544236279	3.9351579761	3.0094260059	4.2138449451	3.6230942842	3.0631612109	2.829352343	3.1471910831	3.77465003	2.5908271423	2.8113189435	3.355495579	2.6142787378
ENST00000636584.1	4.6630656182	4.6454192242	5.3551678295	4.9541032303	6.1061284308	5.6178244675	4.9118689122	4.5843853073	5.3697142402	5.3687823151	4.8575431454	4.66708031	5.3360476808	4.9685654266
ENST00000378026.4	5.4486598212	5.2120478823	5.969152793	5.2500027417	5.9975498475	5.7714392879	6.4060655133	5.4029472394	5.7081706786	5.3951485084	5.4748999934	5.1742625893	6.0150023965	5.0123496604
ENST00000393888.1	4.1551825333	4.0882857913	4.1765940504	4.4976698424	3.8495990112	4.0264636863	3.8900185875	4.4992591249	4.0025945167	3.8298089771	4.1643196755	4.3387096451	4.0579267594	4.32937479
ENST00000249289.4	6.9487176413	6.9587498944	6.8412812844	7.2179480072	6.6414477653	6.8323837165	6.5632328874	7.062596659	6.6991490387	6.6476167185	6.5091621741	6.6093885694	6.9699102577	6.9286782546
ENST00000492758.1	1.9771699997	2.1553347545	2.076579617	2.3852764051	2.0203955221	2.4654756366	2.0639343058	2.4897689813	2.2552771359	1.9782651996	2.3249545778	1.5486339028	2.1118192361	2.0446109445
ENST00000227525.7	4.5814054828	4.7273105829	4.3924685543	4.5453382876	4.0314481318	4.4301246672	4.5680077758	5.0174453837	4.087284615	4.1935982942	4.2674309255	4.3250193616	3.6580629204	4.261590989
ENST00000536171.1	4.835070126	4.8804308519	3.9504964093	4.817239511	3.6636634118	4.4695669335	3.5991749455	4.9725548103	4.4031995404	4.3138408045	4.0272956241	4.2074165588	4.1177449045	4.5388547272
ENST00000448443.6	2.2255556666	2.6793539813	1.6172843756	2.1736039879	2.3692319481	2.5521950626	1.9104256729	2.9661480288	1.6141020176	2.8257551047	2.0101424778	1.7235454559	1.8964462406	1.7566518541
ENST00000508754.1	3.3397930064	3.1883566112	2.80362176	3.1572474845	2.0278723886	2.820373011	2.8894754895	2.9562258245	3.6009714216	2.9714405499	3.0937748067	2.6171221322	2.8302208386	1.7233226435
ENST00000284273.5	2.6197909495	2.8761259539	2.6350694418	2.4813480295	3.129774274	2.8164010535	2.9279533263	2.6650561636	2.7484977293	2.8200584349	2.4951911545	2.517424365	2.2989954915	2.5537512315
ENST00000366481.3	4.3308451896	4.4423397592	2.7748798107	2.4212502338	3.684728987	3.5083906196	4.3327652107	3.4586969687	3.0827724065	3.4756296829	4.0963968042	4.603080317	5.340177689	5.0057233452
ENST00000367411.6	3.1205758924	3.2438137697	1.4542232802	1.7840641975	2.5499401896	2.8959055574	2.2791949136	2.579006319	3.0388048857	2.652617278	2.7242813661	2.5930788319	2.4591981455	3.0565921984
ENST00000427103.5	3.1926281713	2.2469917362	1.9996464964	2.4975587186	1.9903449887	1.9316603671	2.7248466919	3.3250841424	2.0044079062	1.9494789049	1.7337881686	2.5249537988	2.1396855884	2.25808771
ENST00000618577.4	3.4293079779	3.3345539745	3.634256368	4.1962371959	2.8670859556	3.5963507922	3.1935336396	4.236240029	3.7937606561	4.2119700368	3.6541032428	3.6909533968	2.4671907768	3.6339426312
ENST00000632983.1	1.9192981264	2.1540873635	2.7596458833	2.2865352143	2.2088418453	2.1214763264	1.9307676102	2.0531252419	2.6513846928	2.6465013972	1.8845549423	2.1817481992	2.0879990847	1.6899923823
ENST00000333676.7	4.6855533602	5.099316247	4.5239570749	5.0277777513	4.2479123271	4.6681247992	4.142895345	5.2207246297	4.4124563743	4.4935256527	4.7519938688	4.7169031232	4.2052360978	4.8388459049
ENST00000369842.8	4.6639024599	5.036129644	4.3255087449	4.6361199515	4.1101293461	4.9079001288	4.1530838082	5.1899589407	4.5118222177	4.7651103619	4.4446869422	4.6456958952	3.7242355191	4.3954604458
ENST00000492448.1	4.6265676301	3.8048899309	3.9824734264	4.6172279452	3.3538031686	3.2853385909	4.3960430054	4.1987455818	4.6515052434	4.6168046468	4.1235917094	4.1419150256	3.4626020615	4.3149212496
ENST00000289359.6	3.4546233752	3.6147216212	3.3001002897	3.6445485172	3.3392086626	3.7775038812	3.2551411476	4.1627175978	3.4303923336	3.4061420655	3.7574713514	3.3966801247	3.2575266365	3.6349068637
ENST00000409107.1	2.8173674378	2.2083206004	2.4102108328	2.4501607774	2.3502454607	2.1569175497	1.8342298327	2.067817666	2.7834859899	2.5604312781	1.2489415994	1.5625233026	2.0144838442	2.7713468436
ENST00000360458.5	3.3785393671	3.4347883329	3.3147429231	3.6119749658	3.4581982431	3.1970287127	3.2270787132	3.7901464564	3.5513806625	2.7506729573	3.7567457785	3.1572895296	2.835453202	3.3012627842
ENST00000418819.5	3.3671753379	2.8800742337	1.9698375215	2.480319416	2.697816068	2.4845042379	2.648743831	2.4140868108	2.8999006636	2.6636679654	3.0585502868	2.7145972176	2.8275365539	1.4766046205
ENST00000442614.5	3.529258748	2.3741269424	2.9017512288	2.0923157038	2.1064387783	2.6392321632	2.4143872383	2.7310724279	2.5463512254	2.8536843267	3.2032089885	3.3496342008	3.756553654	3.1332741686
ENST00000498064.1	2.9492622426	2.2217595577	2.9138410812	2.9598313479	2.9620714387	2.7147136993	2.9577994755	2.9525311312	3.4086846914	2.7232090396	3.0415443885	2.3232951219	3.0182371291	1.7561565155
ENST00000423833.3	3.8248493015	3.3592962589	3.3185800459	3.3191251026	2.3384529404	3.4835707401	3.5926603458	3.3406477173	3.6779141017	3.6561187721	3.633280074	3.5878570077	3.3342250084	2.946360315
ENST00000229379.2	8.1757790662	8.0577643383	8.1536128288	8.279025492	7.9972415917	8.0746392271	8.0619435664	8.3071097127	8.0653461188	7.9589818353	8.0298448692	8.0506758203	7.9774802839	8.0621918844
ENST00000341259.6	5.1850895003	5.2380263405	5.1740428225	4.9105216139	5.3893017886	5.4398425169	5.1104927059	5.1309596905	5.1427810087	5.0475689244	4.8327583939	4.7313244623	5.1814842498	4.9665273697
ENST00000341181.10	3.6360097129	3.8099185791	3.9276594607	4.2314861706	3.8945073686	3.7343194302	3.7787237326	4.3056276761	3.9640843659	3.5890563452	3.9196356473	3.703200391	3.4616202311	3.9184911886
ENST00000511081.5	3.7436011351	3.1451312469	3.1538944886	2.612810125	3.0037443405	2.434780328	4.2861196887	2.8838905633	3.0855929155	2.8973120744	2.0417160918	3.3947473469	3.7993463875	2.8613896851
ENST00000549260.5	3.8580406916	4.0350431961	4.8039192813	4.1301978077	5.0196974672	4.7068178473	4.6857719924	3.9391043103	4.6192134377	4.4689742383	4.3720814835	4.1100123832	4.5891762241	4.0935094714
ENST00000303694.5	4.1587651829	4.2047589269	4.6067856861	4.1813331727	4.7226135653	4.8451487818	4.8194127262	4.2126704952	4.2599051754	4.504798335	3.5615827557	3.9660612555	4.4936857575	4.2183859609
ENST00000297185.7	5.4839898573	5.5049381316	5.1683933289	5.5740500256	4.8530524988	5.220856164	4.9711572508	5.6510890141	5.1182641966	5.0514199587	5.211763726	5.1214174754	4.9567164973	5.29412445
ENST00000518284.1	4.4109312513	3.6021836706	4.5994606277	4.6541891893	4.24593674	3.8987887971	4.6995960498	3.6166752808	4.6334602732	3.9155591427	3.9330154691	3.3665600207	4.4281557939	3.9857645359
ENST00000611185.4	2.2714196997	3.6963388609	5.2264931163	4.8161491139	5.3983982587	4.9374856413	2.1127501675	4.8781858237	4.4789976827	3.153829651	4.817648837	4.6631054788	4.9873345105	4.5232922096
ENST00000439747.7	3.6608145545	3.93422397	3.2609108798	3.9905283403	2.929558103	3.3069694128	3.0987227263	3.9973104751	3.6546532119	3.4616726122	3.8430994702	3.8839531061	3.4111279133	4.2006063592
ENST00000367142.4	3.9271000028	4.1660083833	3.4530038857	4.2744331342	3.2144807713	3.6404936802	3.248841437	4.3291020634	3.8617767526	3.8382862195	3.5403001053	3.5594795766	3.2014362611	3.8505994238
ENST00000393800.6	3.5764132968	3.5747191546	3.2836625379	3.6401812971	3.4256741354	3.5798559514	3.3133271281	3.9126786036	3.4296159642	3.5369729467	3.2703824229	3.2685167368	2.6887152542	3.4863282299
ENST00000534190.5	2.5562626344	2.8791332791	3.1328466031	1.3432713639	2.6935137203	2.7691031215	2.1632732936	2.3656869388	2.5403199459	2.2475660351	2.0535180148	1.5098376979	1.8214040945	2.4307776859
ENST00000359943.7	2.2902916887	2.6530049689	2.3543449559	3.24148938	2.2711686694	2.6378026546	1.7458052613	3.2044177703	2.4074098595	2.323770682	2.7915536334	2.7838903406	1.8168945637	2.9299803154
ENST00000454859.7	2.6846459628	3.0543657618	2.679297675	3.3982956388	3.4047805314	3.2574919393	1.832719918	3.7013827105	2.88066006	2.3246637348	2.0877275939	2.5848013908	1.9727441123	2.7306356088
ENST00000292616.9	3.5123786081	3.9077367285	4.0263840075	3.658542836	4.5354371361	4.6695880824	4.8368229528	4.4365349938	4.2027233117	4.9476474568	3.5387864547	4.1915705463	4.2041250625	3.6547677624
ENST00000392795.7	5.8144965906	5.8445388132	5.5820200109	5.9898792434	5.1159196685	5.9549663179	5.3114195565	5.9960700709	5.8872011153	6.0605684069	5.2284069828	5.2794527232	5.426409017	6.4652643663
ENST00000006750.7	5.6683545989	5.6284644965	5.1786867589	5.7544359214	4.5866326554	5.0770079436	5.1925413805	5.6946657222	5.5296491869	5.5770148436	5.2110044035	5.1379174195	4.8690669436	5.7917177147
ENST00000621676.4	3.2138014064	3.4323314311	2.5603774711	3.1333185624	2.9533341589	3.3456092722	3.0322348771	3.4984551285	3.1269530389	3.0502944638	2.3987772048	2.824515334	2.6519242219	3.1658090578
ENST00000533806.5	4.7225753154	5.0352983869	4.3582977907	4.2254677494	4.3541206468	4.2973675232	4.5658530366	4.2367451636	4.5798680164	4.438000024	4.1286975762	4.1705099758	4.5569504819	4.3285564554
ENST00000531032.5	5.1602102799	3.4772239859	4.897419541	3.1030091053	4.5132633327	4.7702846298	4.7291394251	4.9925146681	5.1384868443	4.3966116308	5.051698368	4.3759430055	5.0023289733	4.8265383185
ENST00000530790.5	1.9225442059	2.9305519039	2.406422382	1.5613994609	2.1519951586	2.0100242845	2.2857898448	2.3021376972	2.1292401477	1.7533264099	2.1616039513	1.4323554863	3.0038216823	2.1978245123
ENST00000292510.5	6.2340126498	7.3125653459	4.719336794	5.9049103405	5.6611909261	5.8246711272	5.670129348	5.2622189024	5.4599004183	6.6098657481	5.9167513036	5.9211339921	6.5890563452	6.3487051417
ENST00000412830.7	2.3375055898	3.050919557	2.5761568831	3.1372903826	2.0138338288	2.0602514916	2.6852651635	3.4096760524	2.7612639945	2.3123398916	2.5988820626	2.394055853	1.7922348393	2.5463956795
ENST00000541166.1	3.7173528941	3.5822428633	2.9114614992	3.4055431488	2.5385903083	3.3798704458	3.3139800751	3.6739973057	2.742745699	3.2053174358	3.1691874355	3.2908534327	2.8819014603	3.5209501972
ENST00000407689.7	2.4300416805	1.9050350588	1.7591984534	2.5188548632	1.9897857131	2.2940031065	2.140451477	2.2732055352	2.3329198475	2.0672015746	1.9517891911	1.7622510025	1.2373985148	1.8676830084
ENST00000292614.9	6.4141253827	6.3610928151	6.722083441	6.6081232082	6.6080152463	6.6449378055	6.6550369203	6.550388183	6.5043375456	6.6001641764	6.4275760046	6.3611507313	6.6266537727	6.4775640055
ENST00000334888.9	3.784284107	3.8919829332	3.9058996047	4.0685762328	4.1316141765	4.0766103992	3.7456353363	4.1345248925	3.9425520384	3.8968433877	3.5867167128	3.6385372792	3.4972674571	4.2629742923
ENST00000435856.2	1.8824708938	2.0363169406	3.5503835652	2.962106615	2.8679656326	2.8292508491	1.944648584	1.6983296215	3.5592225829	3.3919601398	3.3785254953	3.2111944663	3.3454531509	2.3956030233
ENST00000215790.11	4.4387918526	4.590170835	4.3169204759	4.4961683095	3.7966704268	4.310034679	4.3837388476	4.6600672229	4.4063665952	4.4385190868	4.067320339	4.1530108246	3.901697175	3.9252019193
ENST00000433426.5	1.9116340646	1.9556289861	1.398864745	1.5275408116	1.8208978327	2.1574479963	2.1289960982	2.190981413	2.1642842719	2.6435653131	1.8129704895	2.3876933963	2.0642586061	1.6932259943
ENST00000357847.8	2.6896256871	2.5029899251	2.1135371534	2.6406787642	2.6024782596	2.7799803625	2.1249765403	2.2908283727	2.4022664883	2.2703016813	2.3462874938	2.3116891077	2.1786158558	1.9941669494
ENST00000420329.6	3.580893176	3.7465062595	3.2990292047	3.7546844419	3.2397921166	3.5964462125	3.2932027192	3.8398991381	3.735847072	3.7683643195	3.2293156614	3.2925211573	3.3344538623	3.2664762342
ENST00000264193.2	2.2837173513	2.4552206789	2.1943234884	2.3147545223	2.1048398378	2.3548075716	2.0773284641	2.5068608668	2.2783535541	1.983199757	2.529913376	2.3725119809	2.4797117243	1.8520507892
ENST00000614484.4	3.5965416264	3.4328792553	3.7962758734	3.4132826563	3.1118058851	3.425727838	3.0079220491	3.6572855754	3.4047396656	3.8653150916	3.1441508143	3.8626497545	2.9663234056	3.0022866619
ENST00000611405.4	3.4518309253	3.3382389848	2.8951785132	3.4847568489	3.2000742806	3.7626252083	3.3719630394	3.5182833378	3.133625993	3.0689751374	3.2803654597	3.3889196565	3.8169682685	3.5746343952
ENST00000474896.1	2.4041374407	1.5562282948	2.5583435634	1.0484524342	2.6002197912	3.3515011266	1.5982508524	2.7199763214	2.4590617167	3.4775089602	2.2534598785	3.1313112564	2.8473094589	1.9956581745
ENST00000312049.10	3.665688375	3.6808531731	3.3096418734	3.7224332356	3.0700835815	3.7653119601	3.2340275998	4.0246742804	3.5760867242	3.5127578422	3.6309761924	3.5644147538	3.3551995504	3.2664402523
ENST00000355238.10	2.4841355527	2.8967600928	2.3475182615	3.0256418982	2.5694424828	2.7149092795	2.2609138899	3.3447574965	2.3670774641	2.5508144943	2.4109488842	2.3536930932	1.5218497787	2.5198664367
ENST00000369622.7	3.7164751622	3.7459257024	3.2444547946	3.6234806248	3.0546540212	3.5205353966	3.1687495277	3.7697400081	3.4912245856	3.3957620354	3.5373209195	3.5469191475	3.4697036748	3.3790247985
ENST00000495988.1	5.0661624	4.929104513	5.9537238668	4.342135131	6.5054177853	6.2645777146	6.2124642844	4.5511468373	5.8939688695	6.0512024141	5.2326262238	5.3971457974	5.9816243607	4.4886435399
ENST00000402255.5	3.4815831121	3.4112635266	5.5210947208	4.995999998	3.5873649909	3.5666203466	5.9288771908	4.9861514999	5.6602783405	5.4799515991	5.3767453218	5.3672557293	5.1736791348	4.478531813
ENST00000488758.1	5.3323140922	5.1759556686	5.9448537617	5.050919557	6.1767855099	5.864381793	6.4954713229	4.8165177911	6.0269306041	5.8926387402	5.5018976773	5.7322529162	5.9829228638	4.3305440591
ENST00000249116.6	4.973381675	4.8914823763	6.4146277382	5.4489604016	6.1966168792	5.9150762642	6.3561279602	5.5022955906	6.0922243552	6.1959597476	5.6535358674	5.7278741787	6.4750475826	5.2323844696
ENST00000356286.9	5.4191242256	5.5443710097	5.6984046383	5.1581915869	5.657379908	5.8693729884	5.7796904681	5.4003159069	5.614306422	5.8924687448	5.3244686067	5.5824717028	5.3971526444	5.3060288695
ENST00000475269.5	4.3851410885	4.554865086	4.6051742789	4.6130011528	4.4362817923	3.9273086396	4.6424820899	4.4755129574	3.9031347037	4.330952721	4.204782398	4.0924611731	4.4229528228	4.00272952
ENST00000400245.3	3.2361711333	3.245851577	3.4784541534	3.8085086167	4.0905316668	4.2089619858	3.2672541229	4.0691178221	4.035861407	4.3486077771	3.6257614366	3.8913997434	3.2865086006	3.3686007465
ENST00000382181.2	1.8844924256	2.4256123749	2.9805061185	3.4107616937	4.2622527343	3.7077566813	3.4332799706	3.0438659089	3.5013754486	3.7253921631	2.4495692979	3.8242077711	3.7491695254	2.9900109021
ENST00000621487.1	2.3125896682	2.9586942231	3.783896625	1.6825193638	4.2096639058	4.1051835751	3.4885407161	2.8139596896	3.1985130123	3.7475270432	3.3675108549	3.628866895	3.7779561878	2.3700080034
ENST00000468272.1	2.4055431488	1.8361867259	2.4544996734	2.0676077427	3.1923567355	2.9143846537	2.3895640585	2.1182168449	2.5431271201	3.5194790023	2.0607149514	2.9199940577	2.3583709414	1.8235944864
ENST00000355697.6	2.2629893209	2.6691379123	2.5160176692	3.0141499443	2.2438914387	2.3845278621	1.8616259079	2.7470564979	2.0450794553	2.0019607323	1.9626378584	2.406014136	1.6316304964	2.5197859394
ENST00000216099.12	2.689844821	2.3002965447	1.3732417219	2.4591850279	1.8774144534	2.2334831655	2.357791261	3.1036537344	1.7251085438	2.5159924471	2.4221199493	2.7551097669	2.2810008408	2.5019740852
ENST00000361441.4	5.7282715584	5.6616185019	5.1458363874	5.6844877548	4.7615299575	5.2145988891	5.2229436316	6.0238763051	5.0867752757	5.1427810087	5.6379087	5.6614959432	5.0868304628	5.6844063999
ENST00000408965.3	6.9962079463	7.0674451171	8.0286741239	7.2092486444	8.397867122	8.2138332831	7.6709960833	7.4251571451	7.6561745599	7.3866471513	6.9985565831	7.2191491553	8.1994367836	7.3413008737
ENST00000398073.6	7.2327279019	7.0662291466	7.5399652539	6.9393911522	7.0579700686	6.8957630856	7.7456205475	6.9915445209	7.3403664309	7.1577814471	7.0913507528	6.9928250681	7.4283015424	6.8783697729
ENST00000549039.5	4.137011612	3.6326637389	3.9150906094	2.8450825261	3.33355254	3.5628773756	4.1870313287	1.8446789029	3.9288535094	3.7413914789	3.7085845571	3.2830579704	3.381850924	2.7551631909
ENST00000550144.1	4.0815782388	3.5881929227	3.6688679696	2.775354013	3.0494687168	4.133867617	4.0729632716	3.194255714	3.608454438	3.4883350465	3.3972005725	3.3899797379	4.0036741898	2.9222968162
